player_id,year,stint,team_id,league_id,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp,obp,slg,ops
smoakju01,2014,1,SEA,AL,80,248,28,50,13,0,7,30,0,1,24,66,0,2,0,2,8,0.275,0.339,0.614
snidetr01,2014,1,PIT,NL,140,322,37,85,15,1,13,38,1,1,34,67,2,2,1,0,10,0.338,0.438,0.776
sogarer01,2014,1,OAK,AL,117,291,38,65,10,0,1,22,11,4,31,37,0,1,4,2,6,0.298,0.268,0.567
solando01,2014,1,MIA,NL,111,310,26,78,11,1,3,28,1,2,19,61,0,3,7,1,5,0.3,0.323,0.623
solarya01,2014,1,NYA,AL,75,252,26,64,14,0,6,31,0,0,30,34,0,3,1,3,8,0.337,0.381,0.718
solarya01,2014,2,SDN,NL,56,217,30,58,5,1,4,17,0,1,23,24,1,1,2,3,5,0.336,0.355,0.691
soriaal01,2014,1,NYA,AL,67,226,22,50,15,0,6,23,1,0,6,71,1,2,0,4,3,0.244,0.367,0.611
spande01,2014,1,WAS,NL,147,610,94,184,39,8,5,37,31,7,50,65,1,2,3,3,6,0.355,0.416,0.771
springe01,2014,1,HOU,AL,78,295,45,68,8,1,20,51,5,2,39,114,4,9,0,2,4,0.336,0.468,0.804
stantmi03,2014,1,MIA,NL,145,539,89,155,31,1,37,105,13,1,94,170,24,3,0,2,16,0.395,0.555,0.95
stubbdr01,2014,1,COL,NL,132,388,67,112,22,4,15,43,20,3,30,136,1,1,2,3,4,0.339,0.482,0.821
suareeu01,2014,1,DET,AL,85,244,33,59,9,1,4,23,3,2,22,67,1,5,5,1,3,0.316,0.336,0.652
suzukic01,2014,1,NYA,AL,143,359,42,102,13,2,1,22,15,3,21,68,1,1,2,2,3,0.324,0.34,0.664
suzukku01,2014,1,MIN,AL,131,452,37,130,34,0,3,61,0,1,34,46,0,9,1,7,9,0.345,0.383,0.727
sweenry01,2014,1,CHN,NL,77,207,22,52,9,0,3,20,0,0,15,33,2,1,2,1,4,0.304,0.338,0.642
swishni01,2014,1,CLE,AL,97,360,33,75,20,0,8,42,0,0,36,111,0,0,1,4,7,0.278,0.331,0.608
taveros01,2014,1,SLN,NL,80,234,18,56,8,0,3,22,0,1,12,37,0,1,0,1,10,0.278,0.312,0.59
teixema01,2014,1,NYA,AL,123,440,56,95,14,0,22,62,1,1,58,109,3,6,0,4,13,0.313,0.398,0.711
tejadru01,2014,1,NYN,NL,119,355,30,84,11,0,5,34,1,2,50,73,11,8,4,2,8,0.342,0.31,0.652
troutmi01,2014,1,LAA,AL,157,602,115,173,39,9,36,111,16,2,83,184,6,10,0,10,6,0.377,0.561,0.939
trumbma01,2014,1,ARI,NL,88,328,37,77,15,1,14,61,2,3,28,89,3,1,0,5,8,0.293,0.415,0.707
tulowtr01,2014,1,COL,NL,91,315,71,107,18,1,21,52,1,1,50,57,4,5,0,5,4,0.432,0.603,1.035
turneju01,2014,1,LAN,NL,109,288,46,98,21,1,7,43,6,1,28,58,1,4,0,2,6,0.404,0.493,0.897
uptonbj01,2014,1,ATL,NL,141,519,67,108,19,5,12,35,20,7,57,173,5,1,3,2,6,0.287,0.333,0.62
uptonju01,2014,1,ATL,NL,154,566,77,153,34,2,29,102,8,4,60,171,1,6,0,8,10,0.342,0.491,0.833
uribeju01,2014,1,LAN,NL,103,386,36,120,23,0,9,54,0,1,15,77,2,1,0,2,15,0.337,0.44,0.777
utleych01,2014,1,PHI,NL,155,589,74,159,36,6,11,78,10,1,53,85,12,13,0,9,8,0.339,0.407,0.746
valbulu01,2014,1,CHN,NL,149,478,68,119,33,4,16,51,1,2,65,113,4,2,1,1,8,0.341,0.435,0.776
vanslsc01,2014,1,LAN,NL,98,212,32,63,13,1,11,29,4,2,28,71,0,4,0,2,3,0.386,0.524,0.91
vargake01,2014,1,MIN,AL,53,215,26,59,10,1,9,38,0,0,12,63,2,3,0,4,5,0.316,0.456,0.772
venabwi01,2014,1,SDN,NL,146,406,47,91,13,2,8,33,11,6,33,107,2,4,3,2,6,0.288,0.325,0.613
vicieda01,2014,1,CHA,AL,145,523,65,121,22,3,21,58,0,1,32,122,3,5,0,3,19,0.281,0.405,0.686
villajo01,2014,1,HOU,AL,87,263,31,55,13,2,7,27,17,4,19,80,1,2,4,1,4,0.267,0.354,0.62
vogtst01,2014,1,OAK,AL,84,269,26,75,10,2,9,35,1,0,16,39,2,1,0,1,2,0.321,0.431,0.752
vottojo01,2014,1,CIN,NL,62,220,32,56,16,0,6,23,1,1,47,49,2,3,0,2,5,0.39,0.409,0.799
walkene01,2014,1,PIT,NL,137,512,74,139,25,3,23,76,2,2,45,88,2,11,1,2,12,0.342,0.467,0.809
weeksri01,2014,1,MIL,NL,121,252,36,69,19,1,8,29,3,4,25,73,0,8,0,1,7,0.357,0.452,0.809
werthja01,2014,1,WAS,NL,147,534,85,156,37,1,16,82,9,1,83,113,3,9,0,3,9,0.394,0.455,0.849
willijo03,2014,1,MIN,AL,68,224,34,47,5,1,12,34,1,0,42,78,3,7,0,5,2,0.345,0.402,0.747
wongko01,2014,1,SLN,NL,113,402,52,100,14,3,12,42,20,4,21,71,3,4,5,1,12,0.292,0.388,0.68
wrighda03,2014,1,NYN,NL,134,535,54,144,30,1,8,63,8,5,42,113,5,4,0,5,22,0.324,0.374,0.698
yelicch01,2014,1,MIA,NL,144,582,94,165,30,6,9,54,21,7,70,137,3,3,3,2,9,0.362,0.402,0.764
youngch04,2014,1,NYN,NL,88,254,31,52,12,0,8,28,7,3,25,54,2,4,1,3,3,0.283,0.346,0.63
youngde03,2014,1,BAL,AL,83,242,27,73,11,1,7,30,2,0,10,51,0,3,0,0,6,0.337,0.442,0.779
younger03,2014,1,NYN,NL,100,280,48,64,10,5,1,17,30,6,24,60,1,5,5,2,2,0.299,0.311,0.61
zimmery01,2014,1,WAS,NL,61,214,26,60,19,1,5,38,0,0,22,37,0,0,0,4,6,0.342,0.449,0.79
zobribe01,2014,1,TBA,AL,146,570,83,155,34,3,10,52,10,5,75,84,4,1,2,6,8,0.354,0.395,0.749
zuninmi01,2014,1,SEA,AL,131,438,51,87,20,2,22,60,0,3,17,158,1,17,0,4,12,0.254,0.404,0.658
abreujo02,2015,1,CHA,AL,154,613,88,178,34,3,30,101,0,0,39,140,11,15,0,1,16,0.347,0.502,0.85
ahmedni01,2015,1,ARI,NL,134,421,49,95,17,6,9,34,4,5,29,81,1,1,5,3,4,0.275,0.359,0.634
alonsyo01,2015,1,SDN,NL,103,354,50,100,18,1,5,31,2,5,42,48,3,3,0,3,13,0.361,0.381,0.742
altuvjo01,2015,1,HOU,AL,154,638,86,200,40,4,15,66,38,13,33,67,8,9,3,6,17,0.353,0.459,0.812
alvarpe01,2015,1,PIT,NL,150,437,60,106,18,0,27,77,2,0,48,131,9,2,0,4,6,0.318,0.469,0.787
amarial01,2015,1,SDN,NL,118,324,28,66,10,4,3,30,5,1,24,55,4,1,3,5,6,0.257,0.287,0.544
andruel01,2015,1,TEX,AL,160,596,69,154,34,2,7,62,25,9,46,78,1,2,8,9,14,0.309,0.357,0.667
aokino01,2015,1,SFN,NL,93,355,42,102,12,3,5,26,14,5,30,25,0,6,1,0,8,0.353,0.38,0.733
arenano01,2015,1,COL,NL,157,616,97,177,43,4,42,130,2,5,34,110,13,4,0,11,17,0.323,0.575,0.898
ascheco01,2015,1,PHI,NL,129,425,41,104,22,3,12,39,1,2,26,111,3,4,0,1,4,0.294,0.395,0.689
avilemi01,2015,1,CLE,AL,98,290,37,67,10,0,5,17,3,1,20,38,0,1,5,1,18,0.282,0.317,0.599
aybarer01,2015,1,LAA,AL,156,597,74,161,30,1,3,44,15,6,25,73,1,4,7,5,12,0.301,0.338,0.639
barmecl01,2015,1,SDN,NL,98,207,24,48,14,1,3,16,0,1,10,55,2,4,3,0,0,0.281,0.353,0.633
barnebr02,2015,1,COL,NL,106,255,30,64,13,2,2,17,4,2,21,67,3,3,1,1,6,0.314,0.341,0.655
barnhtu01,2015,1,CIN,NL,81,242,23,61,9,0,3,18,0,1,25,45,5,2,2,3,10,0.324,0.326,0.65
bautijo02,2015,1,TOR,AL,153,543,108,136,29,3,40,114,8,2,110,106,2,5,0,8,19,0.377,0.536,0.913
beckhgo01,2015,1,CHA,AL,100,211,24,44,8,0,6,20,0,1,19,43,1,2,1,4,6,0.275,0.332,0.607
beckhti01,2015,1,TBA,AL,82,203,24,45,7,4,9,37,3,1,13,69,0,3,0,4,3,0.274,0.429,0.702
beltbr01,2015,1,SFN,NL,137,492,73,138,33,5,18,68,9,3,56,147,2,4,0,4,3,0.356,0.478,0.834
beltrad01,2015,1,TEX,AL,143,567,83,163,32,4,18,83,1,0,41,65,4,3,0,8,18,0.334,0.453,0.788
beltrca01,2015,1,NYA,AL,133,478,57,132,34,1,19,67,0,0,45,85,2,2,0,6,12,0.337,0.471,0.808
bettsmo01,2015,1,BOS,AL,145,597,92,174,42,8,18,77,21,6,46,82,1,2,3,6,2,0.341,0.479,0.82
blackch02,2015,1,COL,NL,157,614,93,176,31,9,17,58,43,13,46,112,2,13,5,4,4,0.347,0.45,0.797
blancan01,2015,1,PHI,NL,106,233,32,68,22,3,7,25,1,1,21,44,0,4,3,0,11,0.36,0.502,0.863
blancgr01,2015,1,SFN,NL,115,327,59,95,19,3,5,26,13,5,40,59,7,2,0,3,3,0.368,0.413,0.781
bogaexa01,2015,1,BOS,AL,156,613,84,196,35,3,7,81,10,2,32,101,1,3,3,3,16,0.355,0.421,0.776
bourju01,2015,1,MIA,NL,129,409,42,107,20,0,23,73,0,0,34,101,3,2,0,1,19,0.321,0.479,0.8
bournmi01,2015,1,CLE,AL,95,289,29,71,12,1,0,19,13,5,29,76,0,0,7,1,2,0.313,0.294,0.608
bradlja02,2015,1,BOS,AL,74,221,43,55,17,4,10,43,3,0,27,69,0,3,1,3,5,0.335,0.498,0.832
brantmi02,2015,1,CLE,AL,137,529,68,164,45,0,15,84,15,1,60,51,8,2,0,5,14,0.379,0.48,0.859
braunry02,2015,1,MIL,NL,140,506,87,144,27,3,25,84,24,4,54,115,4,4,0,3,20,0.356,0.498,0.854
bruceja01,2015,1,CIN,NL,157,580,72,131,35,4,26,87,9,5,58,145,8,2,0,9,10,0.294,0.434,0.729
bryankr01,2015,1,CHN,NL,151,559,87,154,31,5,26,99,13,4,77,199,0,9,0,5,7,0.369,0.488,0.858
burnsbi02,2015,1,OAK,AL,125,520,70,153,18,9,5,42,26,8,26,81,1,6,1,2,5,0.334,0.392,0.726
butlebi03,2015,1,OAK,AL,151,538,63,135,28,1,15,65,0,0,52,101,4,7,0,4,26,0.323,0.39,0.713
butlejo04,2015,1,TBA,AL,88,257,30,71,12,0,8,30,5,2,16,82,0,3,0,0,16,0.326,0.416,0.742
byrdma01,2015,1,CIN,NL,96,359,46,85,13,3,19,42,2,1,23,101,1,3,0,3,6,0.286,0.448,0.735
cabreas01,2015,1,TBA,AL,143,505,66,134,28,5,15,58,6,3,36,107,4,3,1,6,14,0.315,0.43,0.744
cabreme01,2015,1,CHA,AL,158,629,70,172,36,2,12,77,3,0,40,88,2,2,2,10,18,0.314,0.394,0.709
cabremi01,2015,1,DET,AL,119,429,64,145,28,1,18,76,1,1,77,82,15,3,0,2,19,0.44,0.534,0.974
cainlo01,2015,1,KCA,AL,140,551,101,169,34,6,16,72,28,6,37,98,4,12,0,4,16,0.361,0.477,0.838
calhoko01,2015,1,LAA,AL,159,630,78,161,23,2,26,83,4,1,45,164,1,5,2,4,6,0.308,0.422,0.731
canhama01,2015,1,OAK,AL,124,441,61,112,22,3,16,70,7,2,33,96,0,8,0,3,9,0.315,0.426,0.742
canoro01,2015,1,SEA,AL,156,624,82,179,34,1,21,79,2,6,43,107,5,3,0,4,26,0.334,0.446,0.779
carpema01,2015,1,SLN,NL,154,574,101,156,44,3,28,84,4,3,81,151,5,6,0,4,5,0.365,0.505,0.871
cartech02,2015,1,HOU,AL,129,391,50,78,17,0,24,64,1,2,57,151,1,6,0,5,5,0.307,0.427,0.734
casteni01,2015,1,DET,AL,154,549,42,140,33,6,15,73,0,3,39,152,1,1,0,6,21,0.303,0.419,0.721
castiru01,2015,1,BOS,AL,80,273,35,69,10,2,5,29,4,5,13,54,0,1,1,1,11,0.288,0.359,0.647
castiwe01,2015,3,ARI,NL,80,274,34,70,13,1,17,50,0,0,21,75,0,5,0,3,10,0.317,0.496,0.813
castrja01,2015,1,HOU,AL,104,337,38,71,19,0,11,31,0,0,33,115,1,2,0,3,5,0.283,0.365,0.648
castrst01,2015,1,CHN,NL,151,547,52,145,23,2,11,69,5,5,21,91,6,5,1,4,18,0.296,0.375,0.671
cervefr01,2015,1,PIT,NL,130,451,56,133,17,5,7,43,1,1,46,94,1,8,4,1,12,0.37,0.401,0.771
cespeyo01,2015,1,DET,AL,102,403,62,118,28,2,18,61,3,4,19,87,2,1,0,4,9,0.323,0.506,0.829
cespeyo01,2015,2,NYN,NL,57,230,39,66,14,4,17,44,4,1,14,54,3,4,0,1,5,0.337,0.604,0.942
chiriro01,2015,1,TEX,AL,78,233,33,54,16,1,10,34,0,0,28,62,0,5,5,2,4,0.325,0.438,0.762
chiselo01,2015,1,CLE,AL,106,333,38,82,19,1,7,44,4,1,23,69,3,1,2,3,0,0.294,0.372,0.667
choosh01,2015,1,TEX,AL,149,555,94,153,32,3,22,82,4,2,76,147,1,15,2,5,7,0.375,0.463,0.838
coghlch01,2015,1,CHN,NL,148,440,64,110,25,6,16,41,11,2,58,94,6,3,1,1,8,0.341,0.443,0.784
colabch01,2015,1,TOR,AL,101,333,55,107,19,1,15,54,2,0,22,96,0,3,0,2,12,0.367,0.52,0.886
congeha01,2015,1,HOU,AL,73,201,25,46,11,0,11,33,0,1,23,63,0,2,1,2,6,0.311,0.448,0.759
correca01,2015,1,HOU,AL,99,387,52,108,22,1,22,68,14,4,40,78,2,1,0,4,10,0.345,0.512,0.857
crawfbr01,2015,1,SFN,NL,143,507,65,130,33,4,21,84,6,4,39,119,9,11,0,4,18,0.321,0.462,0.782
croncj01,2015,1,LAA,AL,113,378,37,99,17,1,16,51,3,1,17,82,1,5,0,3,9,0.3,0.439,0.739
cruzne02,2015,1,SEA,AL,152,590,90,178,22,1,44,93,3,2,59,164,9,5,0,1,6,0.369,0.566,0.936
cuddymi01,2015,1,NYN,NL,117,379,44,98,18,1,10,41,2,0,24,88,0,4,0,1,13,0.309,0.391,0.699
darnatr01,2015,1,NYN,NL,67,239,31,64,14,1,12,41,0,0,23,49,0,4,0,2,7,0.34,0.485,0.825
davisch02,2015,1,BAL,AL,160,573,100,150,31,0,47,117,2,3,84,208,6,8,0,5,6,0.361,0.562,0.923
davisik02,2015,1,OAK,AL,74,214,19,49,17,0,3,20,0,0,23,44,0,0,0,2,5,0.301,0.35,0.652
daviskh01,2015,1,MIL,NL,121,392,54,97,16,2,27,66,6,2,44,122,1,1,0,3,9,0.323,0.505,0.828
davisra01,2015,1,DET,AL,112,341,55,88,16,11,8,30,18,8,22,76,0,3,1,3,5,0.306,0.44,0.746
dejesda01,2015,1,TBA,AL,82,232,24,60,8,2,5,26,3,2,19,39,1,4,0,2,4,0.323,0.375,0.698
dejesiv02,2015,1,CIN,NL,76,201,15,49,10,2,4,28,0,2,19,55,0,1,0,1,3,0.311,0.373,0.684
denorch01,2015,1,CHN,NL,103,212,18,57,11,1,3,18,0,1,15,56,1,1,2,1,7,0.319,0.373,0.691
deshide02,2015,1,TEX,AL,121,425,83,111,22,10,2,37,25,8,53,101,1,3,7,4,1,0.344,0.374,0.718
desmoia01,2015,1,WAS,NL,156,583,69,136,27,2,19,62,13,5,45,187,0,3,6,4,9,0.29,0.384,0.674
dickeco01,2015,1,COL,NL,65,224,30,68,18,2,10,31,0,1,10,56,0,0,0,0,3,0.333,0.536,0.869
dietrde01,2015,1,MIA,NL,90,250,38,64,14,3,10,24,0,2,23,65,2,13,0,3,4,0.346,0.456,0.802
donaljo02,2015,1,TOR,AL,158,620,122,184,41,2,41,123,6,0,73,133,0,6,2,10,16,0.371,0.568,0.939
doziebr01,2015,1,MIN,AL,157,628,101,148,39,4,28,77,12,4,61,148,2,7,0,8,10,0.307,0.444,0.751
drewst01,2015,1,NYA,AL,131,383,43,77,16,1,17,44,0,2,37,71,1,1,4,3,7,0.271,0.381,0.652
dudalu01,2015,1,NYN,NL,135,471,67,115,33,0,27,73,0,2,66,138,7,14,0,3,12,0.352,0.486,0.838
duffyma01,2015,1,SFN,NL,149,573,77,169,28,6,12,77,12,0,30,96,0,5,2,2,22,0.334,0.428,0.762
dysonja01,2015,1,KCA,AL,90,200,31,50,8,6,2,18,26,3,14,37,0,4,6,1,3,0.311,0.38,0.691
eatonad02,2015,1,CHA,AL,153,610,98,175,28,9,14,56,18,8,58,131,2,14,5,2,5,0.361,0.431,0.792
ellsbja01,2015,1,NYA,AL,111,452,66,116,15,2,7,33,21,9,35,86,1,7,1,3,6,0.318,0.345,0.663
encared01,2015,1,TOR,AL,146,528,94,146,31,0,39,111,3,2,77,98,5,9,0,10,14,0.372,0.557,0.929
escobal02,2015,1,KCA,AL,148,612,76,157,20,5,3,47,17,5,26,75,1,8,11,5,10,0.293,0.32,0.614
escobed01,2015,1,MIN,AL,127,409,48,107,31,4,12,58,2,3,28,86,1,2,2,5,7,0.309,0.445,0.754
escobyu01,2015,1,WAS,NL,139,535,75,168,25,1,9,56,2,2,45,70,0,8,1,2,24,0.375,0.415,0.79
espinda01,2015,1,WAS,NL,118,367,59,88,21,1,13,37,5,2,33,106,5,6,3,3,6,0.311,0.409,0.719
ethiean01,2015,1,LAN,NL,142,395,54,116,20,7,14,53,2,3,43,75,2,4,0,3,11,0.366,0.486,0.852
fieldpr01,2015,1,TEX,AL,158,613,78,187,28,0,23,98,0,0,64,88,14,11,0,5,21,0.378,0.463,0.841
flahery01,2015,1,BAL,AL,91,267,34,54,8,3,9,31,0,0,26,81,2,4,2,2,8,0.281,0.356,0.637
florewi01,2015,1,NYN,NL,137,483,55,127,22,0,16,59,0,1,19,63,2,4,2,2,12,0.295,0.408,0.703
flowety01,2015,1,CHA,AL,112,331,21,79,12,0,9,39,0,1,21,104,0,6,2,1,8,0.295,0.356,0.652
forsylo01,2015,1,TBA,AL,153,540,69,152,33,2,17,68,9,4,55,111,2,14,0,6,12,0.359,0.444,0.804
fowlede01,2015,1,CHN,NL,156,596,102,149,29,8,17,46,20,7,84,154,1,5,2,3,4,0.346,0.411,0.757
francje02,2015,1,PHI,NL,119,326,34,84,16,1,13,45,0,2,13,77,0,1,0,3,10,0.286,0.433,0.718
francma02,2015,1,PHI,NL,80,304,45,85,22,1,14,50,1,0,26,52,2,4,0,1,8,0.343,0.497,0.84
frazito01,2015,1,CIN,NL,157,619,82,158,43,1,35,89,13,8,44,137,3,7,1,7,19,0.309,0.498,0.806
freemfr01,2015,1,ATL,NL,118,416,62,115,27,0,18,66,3,1,56,98,4,7,0,2,6,0.37,0.471,0.841
freesda01,2015,1,LAA,AL,121,424,53,109,27,0,14,56,1,1,31,107,0,12,0,3,12,0.323,0.42,0.743
fuldsa01,2015,1,OAK,AL,120,290,34,57,16,3,2,22,9,3,30,55,1,2,2,1,6,0.276,0.293,0.569
galvifr01,2015,1,PHI,NL,151,559,63,147,14,5,7,50,10,1,30,103,1,3,7,4,11,0.302,0.343,0.645
garciav01,2015,1,CHA,AL,148,553,66,142,17,2,13,59,7,7,36,141,3,8,0,4,13,0.309,0.365,0.675
gardnbr01,2015,1,NYA,AL,151,571,94,148,26,3,16,66,20,5,68,135,1,6,8,3,8,0.343,0.399,0.742
gattiev01,2015,1,HOU,AL,153,566,66,139,20,11,27,88,0,1,30,119,3,3,0,5,13,0.285,0.463,0.748
gennesc01,2015,1,MIL,NL,114,375,42,99,18,4,6,29,1,3,12,68,5,4,0,0,11,0.294,0.381,0.675
giavojo01,2015,1,LAA,AL,129,453,51,123,25,5,4,49,2,1,32,59,0,2,9,6,7,0.318,0.375,0.694
goinsry01,2015,1,TOR,AL,128,376,52,94,16,4,5,45,2,1,39,83,0,1,7,5,12,0.318,0.354,0.672
goldspa01,2015,1,ARI,NL,159,567,103,182,38,2,33,110,21,5,118,151,29,2,0,7,16,0.435,0.57,1.005
gomesya01,2015,1,CLE,AL,95,363,38,84,22,0,12,45,0,0,13,104,1,7,0,6,11,0.267,0.391,0.659
gomezca01,2015,1,MIL,NL,74,286,42,75,20,1,8,43,7,6,23,70,0,5,0,0,4,0.328,0.423,0.751
gonzaad01,2015,1,LAN,NL,156,571,76,157,33,0,28,90,0,1,62,107,10,6,0,3,21,0.35,0.48,0.83
gonzaca01,2015,1,COL,NL,153,554,87,150,25,2,40,97,2,0,46,133,6,1,1,6,11,0.325,0.54,0.864
gonzama01,2015,1,HOU,AL,120,344,44,96,18,1,12,34,4,5,16,74,0,3,7,0,9,0.317,0.442,0.759
gordoal01,2015,1,KCA,AL,104,354,40,96,18,0,13,48,2,5,49,92,7,14,0,5,2,0.377,0.432,0.809
gordode01,2015,1,MIA,NL,145,615,88,205,24,8,4,46,58,20,25,91,2,2,6,5,6,0.359,0.418,0.776
gosean01,2015,1,DET,AL,140,485,73,123,24,8,5,26,23,11,45,145,0,3,2,0,11,0.321,0.367,0.688
grandcu01,2015,1,NYN,NL,157,580,98,150,33,2,26,70,11,6,91,151,3,7,0,4,3,0.364,0.457,0.821
grandya01,2015,1,LAN,NL,115,355,43,83,12,0,16,47,0,1,65,92,1,2,1,3,16,0.353,0.403,0.756
gregodi01,2015,1,NYA,AL,155,525,57,139,24,2,9,56,5,3,33,85,0,11,3,6,4,0.318,0.37,0.688
grichra01,2015,1,SLN,NL,103,323,49,89,23,7,17,47,4,2,22,110,2,4,0,1,6,0.329,0.548,0.877
guerral01,2015,1,LAN,NL,106,219,25,51,9,1,11,36,1,0,7,57,0,2,0,2,7,0.261,0.434,0.695
guyerbr01,2015,1,TBA,AL,128,332,51,88,21,2,8,28,10,4,25,61,0,24,3,1,5,0.359,0.413,0.771
gyorkje01,2015,1,SDN,NL,128,421,34,104,15,0,16,57,0,1,27,107,1,5,0,5,13,0.297,0.397,0.694
hamilbi02,2015,1,CIN,NL,114,412,56,93,8,3,4,28,57,8,28,75,0,1,9,4,5,0.274,0.289,0.563
hardyjj01,2015,1,BAL,AL,114,411,45,90,14,0,8,37,0,0,20,88,0,0,2,4,11,0.253,0.311,0.564
harpebr03,2015,1,WAS,NL,153,521,118,172,38,1,42,99,6,4,124,131,15,5,0,4,15,0.46,0.649,1.109
harrijo05,2015,1,PIT,NL,114,418,57,120,29,1,4,28,10,8,19,71,1,7,3,2,4,0.327,0.39,0.717
headlch01,2015,1,NYA,AL,156,580,74,150,29,1,11,62,0,2,51,135,0,7,0,4,17,0.324,0.369,0.693
hechaad01,2015,1,MIA,NL,130,470,54,132,17,6,5,48,7,2,23,78,4,2,0,4,18,0.315,0.374,0.689
hernace02,2015,1,PHI,NL,127,405,57,110,20,4,1,35,19,5,40,86,1,2,4,1,6,0.339,0.348,0.687
hernaen02,2015,1,LAN,NL,76,202,24,62,12,2,7,22,0,2,11,46,0,2,1,2,3,0.346,0.49,0.836
herreel01,2015,1,MIL,NL,83,256,29,62,18,0,7,33,3,1,18,72,1,0,1,2,4,0.29,0.395,0.684
herreod01,2015,1,PHI,NL,147,495,64,147,30,3,8,41,16,8,28,129,0,8,5,1,6,0.344,0.418,0.762
heywaja01,2015,1,SLN,NL,154,547,79,160,33,4,13,60,23,3,56,90,4,2,0,3,13,0.359,0.439,0.797
hicksaa01,2015,1,MIN,AL,97,352,48,90,11,3,11,33,13,3,34,66,2,2,0,2,6,0.323,0.398,0.721
hillaa01,2015,1,ARI,NL,116,313,32,72,18,0,6,39,7,2,31,54,0,1,0,8,9,0.295,0.345,0.64
hollima01,2015,1,SLN,NL,73,229,24,64,16,1,4,35,2,1,39,49,5,6,0,3,9,0.394,0.41,0.804
holtbr01,2015,1,BOS,AL,129,454,56,127,27,6,2,45,8,1,46,97,0,3,4,2,7,0.349,0.379,0.727
hosmeer01,2015,1,KCA,AL,158,599,98,178,33,5,18,93,7,3,61,108,6,3,1,3,16,0.363,0.459,0.822
howarry01,2015,1,PHI,NL,129,467,53,107,29,1,23,77,0,0,27,138,2,5,0,3,11,0.277,0.443,0.72
hundlni01,2015,1,COL,NL,103,366,45,110,21,5,10,43,5,6,21,76,0,1,0,1,8,0.339,0.467,0.807
hunteto01,2015,1,MIN,AL,139,521,67,125,22,0,22,81,2,5,35,105,1,6,0,5,14,0.293,0.409,0.702
iannech01,2015,1,LAA,AL,92,272,28,51,10,0,10,34,0,1,41,83,1,1,0,3,11,0.293,0.335,0.628
iglesjo01,2015,1,DET,AL,120,416,44,125,17,3,2,23,11,8,25,44,2,6,4,3,10,0.347,0.37,0.717
inciaen01,2015,1,ARI,NL,132,524,73,159,27,5,6,45,21,10,26,58,0,4,2,5,8,0.338,0.408,0.747
infanom01,2015,1,KCA,AL,124,440,39,97,23,7,2,44,2,2,9,69,0,0,2,4,8,0.234,0.318,0.552
jacksau01,2015,1,SEA,AL,107,419,46,114,18,3,8,38,15,9,24,107,0,1,3,1,4,0.312,0.387,0.699
jayjo02,2015,1,SLN,NL,79,210,25,44,5,1,1,10,0,2,19,36,5,11,3,2,7,0.306,0.257,0.563
jonesad01,2015,1,BAL,AL,137,546,74,147,25,3,27,82,3,1,24,102,3,8,0,3,21,0.308,0.474,0.782
josepca01,2015,1,BAL,AL,100,320,38,75,16,1,11,49,0,0,27,72,2,3,3,1,7,0.299,0.394,0.693
joycema01,2015,1,LAA,AL,93,247,17,43,12,1,5,21,0,3,30,67,1,4,1,2,5,0.272,0.291,0.564
kangju01,2015,1,PIT,NL,126,421,60,121,24,2,15,58,5,4,28,99,0,17,0,1,10,0.355,0.461,0.816
kempma01,2015,1,SDN,NL,154,596,80,158,31,3,23,100,12,2,39,147,0,5,0,8,17,0.312,0.443,0.755
kendrho01,2015,1,LAN,NL,117,464,64,137,22,2,9,54,6,2,27,82,1,2,1,1,17,0.336,0.409,0.746
kiermke01,2015,1,TBA,AL,151,505,62,133,25,12,10,40,18,5,24,95,0,2,2,2,7,0.298,0.42,0.718
kinslia01,2015,1,DET,AL,154,624,94,185,35,7,11,73,10,6,43,80,0,3,0,5,13,0.342,0.428,0.77
kipnija01,2015,1,CLE,AL,141,565,86,171,43,7,9,52,12,8,57,107,6,9,4,6,5,0.372,0.451,0.823
lagarju01,2015,1,NYN,NL,143,441,47,114,16,5,6,41,7,3,16,87,2,4,1,3,6,0.289,0.358,0.647
lambja01,2015,1,ARI,NL,107,350,38,92,15,5,6,34,3,2,36,97,3,1,0,3,5,0.331,0.386,0.716
larocad01,2015,1,CHA,AL,127,429,41,89,21,0,12,44,0,0,49,133,0,4,0,2,10,0.293,0.34,0.634
lawribr01,2015,1,OAK,AL,149,562,64,146,29,3,16,60,5,2,28,144,1,5,3,4,8,0.299,0.407,0.706
lemahdj01,2015,1,COL,NL,150,564,85,170,21,5,6,61,23,3,50,107,4,1,3,2,20,0.358,0.388,0.746
lindad01,2015,1,MIL,NL,149,502,72,139,32,0,20,87,0,0,66,100,11,1,0,3,7,0.36,0.46,0.82
lindofr01,2015,1,CLE,AL,99,390,50,122,22,4,12,51,12,2,27,69,0,1,13,7,12,0.353,0.482,0.835
loneyja01,2015,1,TBA,AL,104,361,25,101,16,0,4,32,2,4,23,34,5,1,0,3,10,0.322,0.357,0.68
longoev01,2015,1,TBA,AL,160,604,74,163,35,1,21,73,3,1,51,132,8,6,0,9,11,0.328,0.435,0.764
lowrije01,2015,1,HOU,AL,69,230,35,51,14,0,9,30,1,0,28,43,5,3,0,2,3,0.312,0.4,0.712
